accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-2.329,-12.854,-11.101,0.345,0.823,-2.158,-1.382,2.974,-5.094,0.0,-0.523,-0.678
-1.942,-10.15,-11.451,-0.862,0.306,-1.76,-0.883,-0.392,0.333,0.25,1.121,-0.123
-3.213,-10.078,-8.877,-2.079,0.0,-1.085,1.375,0.715,-2.321,0.146,0.55,0.0
-2.688,-13.811,-7.231,-0.441,0.0,-2.329,12.691,-6.242,0.777,-0.8,-3.116,2.431
-4.96,-10.617,-7.073,-0.958,0.185,-1.676,-5.656,-2.487,-9.608,-0.302,-1.381,-0.612
-2.455,-11.147,-8.368,0.219,-0.906,0.0,-2.401,1.562,2.366,0.124,1.522,-0.663
0.613,-8.649,-10.928,-0.14,-1.062,-0.179,-0.973,0.769,-0.967,-0.276,-0.398,-0.569
-0.788,-8.531,-9.388,-0.604,-0.303,-0.256,-1.701,0.32,-0.75,0.0,-0.111,-0.33
0.154,-11.244,-8.207,-0.175,-0.4,0.398,-1.295,0.277,-0.475,0.145,0.167,-0.288
0.669,-8.059,-10.281,0.689,1.176,0.0,-0.986,0.0,0.327,0.0,0.0,-0.317
1.671,-9.323,-3.878,0.0,-0.415,-0.18,-0.693,0.105,-1.233,0.0,-0.437,-0.288
0.0,-9.045,-9.687,0.0,0.0,0.0,0.374,0.471,0.16,0.0,0.0,-0.344
0.613,-9.453,-8.815,-0.206,-0.348,0.141,-0.58,0.0,0.0,0.0,0.0,0.0
0.0,-9.499,-8.988,0.0,0.191,0.0,0.0,0.257,-0.522,0.0,0.0,-0.155
0.231,-9.286,-8.508,-0.218,0.0,0.0,0.0,0.154,-0.208,0.0,0.0,0.0
0.0,-9.278,-8.087,0.0,0.0,0.0,0.0,0.138,-0.175,0.0,0.0,0.0
-0.541,-9.309,-8.697,-0.111,-0.396,0.0,0.296,0.197,-0.385,0.0,0.0,0.0
-0.79,-10.045,-8.329,0.0,-1.478,0.0,0.0,0.156,-0.379,0.0,0.107,0.0
-0.374,-8.377,-9.866,-0.169,-2.208,-0.199,0.657,0.737,-1.344,0.188,0.403,0.154
-0.839,-10.256,-9.465,0.261,-3.198,-0.104,-1.304,0.0,1.428,0.0,0.314,0.191
-0.509,-9.99,-10.007,0.675,-1.184,0.0,-0.413,0.0,-0.215,0.1,-0.456,0.0
-1.451,-9.886,-9.904,0.623,0.443,0.691,-0.137,0.0,0.0,0.302,-0.614,-0.513
