accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-1.196,-10.023,-10.847,0.0,0.0,0.0
-1.194,-10.718,-10.281,0.0,0.0,0.156
-1.533,-12.211,-7.647,0.376,-0.696,0.308
-0.456,-14.152,-5.118,-2.235,-1.14,1.257
1.842,-17.068,-2.181,4.031,0.54,0.242
-2.212,-10.544,-11.189,3.183,0.0,-0.819
-8.054,-3.823,-13.424,1.672,0.301,0.0
-8.393,5.176,-18.13,-0.16,-0.536,0.687
-11.028,6.476,-30.973,-2.482,0.608,3.407
-6.885,-20.015,-30.973,-4.291,-0.138,2.679
1.791,-20.015,8.252,-4.291,-1.294,1.83
7.71,-20.015,-29.179,4.44,0.349,-3.361
-21.224,19.21,-30.973,0.55,2.262,1.533
-15.8,-20.015,0.308,-4.291,-4.354,1.7
18.001,-20.015,8.252,4.44,0.301,0.0
-13.275,-20.015,-30.973,4.44,-1.368,-4.373
-13.465,-3.074,-30.973,4.44,-1.555,-1.387
-1.067,-1.914,-14.673,0.467,-1.282,-1.557
-5.215,-5.867,-5.978,-3.709,1.704,-1.857
-4.361,-7.981,-6.168,-2.147,1.964,-0.707
-0.456,-10.079,-10.926,0.0,0.0,0.0
-0.541,-10.177,-10.946,0.0,0.0,0.0
-0.3,-10.138,-11.004,0.0,0.0,0.0
-0.361,-10.127,-10.993,0.0,0.0,0.0
-0.453,-10.117,-10.988,0.0,0.0,0.0
-0.361,-10.082,-10.981,0.0,0.0,0.0
-0.545,-10.031,-11.027,0.0,0.0,0.0
-0.271,-11.656,-8.868,0.179,0.0,0.246
-0.236,-11.967,-7.881,0.131,-0.353,0.224
-2.461,-15.994,-0.501,-2.156,-1.405,1.36
1.908,-14.632,-3.615,2.701,0.695,0.486
-4.03,-9.08,-12.892,3.232,-0.983,-0.132
-9.654,-0.249,-15.895,1.234,-0.36,0.741
-0.421,0.823,17.89,9.342,4.486,0.197
-0.897,6.494,-30.973,-4.291,0.714,4.118
-12.858,-20.015,-25.976,-4.291,-3.625,-0.514
10.871,-20.015,8.252,2.643,1.116,0.0
32.71,-26.236,14.469,20.594,8.746,29.688
-18.064,-0.172,-30.973,4.44,3.202,-4.301
-4.847,-20.015,8.252,-4.291,-2.924,2.365
8.065,-20.015,-18.789,4.44,-0.802,-3.173
-16.336,-17.02,-30.973,4.44,0.449,-4.373
-10.954,1.084,-27.289,3.038,-0.732,-1.463
-3.187,-3.599,-14.205,0.0,-0.366,-1.82
-4.791,-9.22,-4.236,-4.048,1.425,-1.117
-1.038,-10.244,-10.981,0.0,0.0,0.0
-1.021,-10.176,-11.005,0.0,0.0,0.0
-1.163,-10.171,-10.821,0.0,0.0,0.0
-0.965,-10.085,-10.938,0.0,0.0,0.0
-1.207,-10.225,-10.958,0.0,0.0,0.0
-1.238,-10.048,-11.308,0.0,-0.107,0.0
-1.54,-10.794,-9.844,0.0,-0.199,0.183
-1.419,-12.09,-7.358,0.285,-0.795,0.355
-1.239,-14.844,-5.124,-1.532,-0.865,0.598
3.275,-15.66,-2.762,1.143,0.912,0.754
-0.237,-11.57,-8.634,2.348,-0.479,-1.001
-7.955,-4.915,-11.757,2.641,0.456,-0.323
-12.907,6.299,-18.463,0.0,0.773,1.114
-9.812,7.014,-30.973,-3.597,0.435,4.118
-1.406,-20.015,-30.973,-4.291,-2.849,0.519
12.207,-20.015,8.252,-1.512,0.55,1.898
-0.382,-20.015,-25.745,4.44,0.69,-4.297
-21.224,19.21,-30.973,2.43,1.267,0.49
-16.579,-20.015,-30.973,-4.291,-3.541,0.836
14.947,-20.015,8.252,1.878,0.462,2.86
-8.13,-20.015,-30.973,4.44,-0.926,-4.373
-17.249,-14.621,-30.973,4.44,-1.339,-4.373
-10.068,-2.602,-19.935,1.801,-0.737,-2.446
-5.669,-4.884,-9.323,-2.85,0.647,-0.6
-3.898,-8.355,-5.395,-1.349,0.825,0.221
-0.781,-10.134,-10.938,0.0,0.0,0.0
-0.818,-10.143,-10.961,0.0,0.0,0.0
-0.979,-10.14,-11.067,0.0,0.0,0.0
-0.969,-9.97,-10.956,0.0,-0.152,0.0
-1.361,-11.629,-8.158,0.121,-0.512,0.0
-2.333,-14.461,-6.326,0.58,-2.133,0.102
-0.72,-13.512,-4.502,-0.288,-2.191,1.468
3.154,-12.634,-5.05,0.993,0.396,0.199
-3.788,-7.999,-8.946,2.043,0.159,-0.696
-8.791,0.521,-14.478,0.915,0.976,0.559
6.484,6.99,29.229,6.792,4.486,0.197
-8.768,-10.224,-30.973,-3.837,-0.103,3.48
-5.452,-20.015,-5.07,-4.291,-1.966,2.087
14.813,-20.015,8.252,3.34,1.859,0.0
-1.29,-26.236,14.469,26.166,4.486,0.197
-13.426,8.833,-30.973,-4.291,0.855,1.55
-5.357,-20.015,8.252,-4.291,-2.757,2.781
13.544,-20.015,3.086,4.44,-0.259,-0.364
-11.228,-20.015,-30.973,4.44,-3.251,-4.373
-16.572,-10.876,-24.185,2.727,-1.683,-4.062
-9.891,-3.834,-13.715,-1.314,0.903,-1.168
-4.318,-7.897,-4.833,-3.169,0.177,0.0
0.0,-8.981,-3.192,-1.962,1.544,0.943
-0.85,-9.033,-5.332,-1.193,1.699,0.505
-2.706,-12.155,-5.792,-0.704,0.626,0.178
-0.711,-10.121,-10.913,0.0,0.0,0.0
-0.735,-10.174,-10.793,0.0,0.0,0.0
-0.667,-10.155,-10.833,0.0,0.0,0.0
-0.674,-10.156,-10.788,0.0,0.0,0.0
-0.595,-10.123,-10.782,0.0,0.0,0.0
-0.691,-10.193,-10.835,0.0,0.0,0.0
-0.786,-10.053,-11.031,0.0,0.0,0.0
-1.26,-12.26,-8.532,0.0,-0.692,0.0
-3.344,-14.522,-4.129,-0.843,-1.595,1.021
2.233,-16.53,-3.748,2.09,0.0,1.84
-1.244,-12.271,-6.808,3.172,-1.137,0.0
-4.181,-5.074,-12.592,1.915,0.549,-0.633
-22.172,27.756,-21.224,14.779,4.486,0.197
-3.44,9.933,-30.973,-3.518,1.465,2.431
-13.702,-20.015,-30.973,-4.291,-3.722,0.0
10.373,-20.015,8.252,-0.356,0.333,1.361
-5.506,-20.015,-22.959,4.44,0.641,-4.373
-21.224,19.21,-30.973,1.496,2.326,1.937
-18.608,-20.015,-28.93,-4.291,-3.474,1.388
10.672,-20.015,8.252,2.436,0.0,1.718
-9.213,-20.015,-30.973,4.44,-1.537,-3.692
-17.596,-14.865,-30.973,4.44,1.553,-2.667
-3.398,-1.391,-20.39,1.796,-0.942,-1.393
-4.407,-3.52,-10.972,-2.571,-0.23,-1.852
-4.908,-7.863,-4.824,-1.722,0.195,-0.826
-0.758,-10.182,-10.778,0.0,0.0,0.0
-0.746,-10.133,-10.736,0.0,0.0,0.0
-0.795,-10.17,-10.803,0.0,0.0,0.0
-0.65,-10.112,-10.866,0.0,0.0,0.0
-0.568,-10.092,-11.06,0.0,0.0,0.0
-0.841,-11.628,-7.778,0.0,-0.41,0.159
-0.82,-12.641,-5.254,-0.665,-0.636,0.759
1.847,-15.033,-4.968,1.909,-0.136,1.095
-0.528,-11.335,-8.697,1.977,-0.721,0.0
-5.148,-6.005,-10.203,1.45,0.382,-0.348
-7.76,2.509,-15.634,0.119,0.66,1.059
-4.647,11.693,-30.973,-1.45,1.949,3.154
-25.907,30.825,28.342,-12.109,15.495,25.073
4.12,-20.015,8.252,-3.869,-1.074,1.613
3.279,-20.015,-11.558,4.44,0.728,-3.225
-21.224,19.21,-30.973,4.44,2.136,0.393
19.817,-26.236,28.342,30.738,-29.141,0.0
7.616,-20.015,8.252,-1.422,0.205,3.123
1.425,-20.015,-19.714,4.44,0.724,-1.918
-15.715,-16.821,-30.973,4.44,-2.25,-4.021
-8.12,-3.05,-18.939,2.997,0.438,-0.987
-2.827,-1.567,-13.524,-0.892,-0.964,-1.604
-4.42,-7.705,-5.378,-1.62,-0.195,-1.276
-0.13,-8.668,-5.419,-0.925,0.606,0.0
-1.015,-9.345,-6.242,-1.644,0.45,0.0
-0.422,-10.155,-10.773,0.0,0.0,0.0
-0.517,-10.122,-10.636,0.0,0.0,0.0
-0.49,-10.135,-10.75,0.0,0.0,0.0
-0.432,-10.068,-10.78,0.0,0.0,0.0
-0.509,-10.153,-10.721,0.0,0.0,0.0
-0.383,-10.12,-10.827,0.0,0.0,0.0
-0.358,-10.085,-10.924,0.0,0.0,0.0
-0.229,-10.273,-10.391,0.0,0.0,0.0
-1.615,-11.945,-8.277,0.0,-0.117,0.257
-1.487,-15.071,-0.72,-0.397,-2.001,1.309
0.463,-13.989,-8.333,1.561,0.128,0.633
-2.965,-8.103,-9.591,1.411,0.0,0.0
-7.64,-0.706,-14.811,0.77,0.0,0.588
15.687,-2.834,26.567,5.63,4.486,0.197
-5.332,-4.045,-30.973,-4.291,-0.313,2.698
-3.062,-20.015,2.173,-4.291,-4.354,0.639
12.447,-20.015,3.261,4.44,1.222,-0.732
-20.213,-26.236,-25.461,4.44,0.571,0.0
-20.213,-26.236,-25.461,-30.591,4.387,29.688
-6.372,-20.015,8.252,-4.291,-1.083,2.67
5.346,-20.015,-12.311,4.44,-1.086,-1.312
-11.011,-16.74,-29.596,4.44,-3.207,-4.373
-13.306,-8.622,-19.968,4.117,-2.248,-3.611
-6.718,-4.743,-13.202,-2.034,1.913,-1.908
