accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-20.381,-19.298,-18.967,-4.294,-4.355,0.863,-1.307,-9.298,-12.374,0.0,-0.59,-0.16
10.271,-19.298,8.33,-4.294,-4.355,4.357,-1.593,-9.814,-11.953,0.0,-0.262,-0.209
18.844,-19.298,6.423,-0.432,-1.657,1.145,-0.114,-9.017,-12.858,0.143,-0.146,-0.25
18.844,-19.298,-4.274,-0.189,0.197,-4.373,-0.288,-9.071,-11.662,-0.234,0.262,-0.13
9.989,-19.298,-4.722,-1.831,1.375,-4.373,-1.35,-9.406,-12.34,-0.202,0.319,0.0
-0.396,-9.327,-8.973,0.0,0.0,0.0,0.475,-9.397,-12.24,0.0,0.0,0.0
-0.57,-9.341,-8.811,0.0,0.0,0.0,0.445,-9.414,-12.209,0.0,0.0,0.0
-0.758,-9.355,-8.763,0.0,-0.123,0.0,0.373,-9.373,-12.288,0.0,0.0,0.0
-0.647,-9.333,-8.843,0.0,-0.1,0.0,0.415,-9.396,-12.193,0.0,0.0,0.0
-0.428,-9.282,-8.833,0.0,-0.139,0.0,0.415,-9.396,-12.239,0.0,0.0,0.0
-0.569,-9.565,-8.992,0.0,0.0,0.0,0.476,-9.402,-12.209,0.0,0.0,0.0
-0.851,-9.39,-8.873,0.0,0.0,0.0,0.409,-9.407,-12.149,0.0,0.0,0.0
-0.539,-9.488,-8.894,0.0,-0.131,0.0,0.403,-9.546,-11.951,0.179,-0.103,0.0
-0.691,-9.427,-8.585,0.0,0.455,0.0,-0.211,-9.931,-13.157,0.574,0.106,-0.566
-2.695,-9.256,-8.348,0.0,0.587,0.411,-0.384,-19.099,-15.342,1.852,0.252,-1.963
-1.166,-9.048,-8.71,0.186,0.0,0.663,1.777,-5.19,-11.419,1.227,-1.141,-1.849
-1.212,-8.359,-8.335,-0.384,0.701,0.202,-6.412,0.0,-12.724,-1.2,-0.458,1.912
-3.517,-7.387,-9.113,-0.174,2.208,-0.705,-2.51,-10.484,-9.568,-2.448,-0.904,3.994
-20.381,-18.942,-26.165,-0.697,4.375,-1.07,12.568,-17.442,-9.043,-0.556,-2.725,2.119
-20.381,-19.298,-21.579,-4.294,-1.762,4.357,-6.421,-4.445,-9.685,0.542,-2.358,-1.713
-16.055,-19.298,-16.906,-4.294,-3.475,4.357,0.44,-10.683,-11.013,-0.275,1.322,0.149
5.576,-19.298,-21.78,-0.198,-4.355,4.357,-0.56,-8.988,-13.586,-0.267,0.848,0.277
18.844,-19.298,-21.292,-0.206,-4.355,4.357,-1.698,-9.454,-12.56,0.0,0.278,0.261
18.844,-19.298,-16.636,-0.606,-0.677,-4.373,-1.613,-9.194,-13.139,0.0,-0.201,0.231
-18.505,-19.298,-30.895,-1.253,-2.942,-4.373,-2.216,-9.282,-12.208,0.0,-0.372,0.0
-20.381,-19.298,-30.895,-4.294,-4.355,-4.373,-2.202,-9.393,-11.856,0.0,-0.513,0.0
-4.307,-19.298,-9.902,-4.294,-4.355,4.357,-2.117,-9.437,-12.341,-0.174,-0.31,-0.104
18.844,-19.298,6.888,-4.294,-4.355,4.357,-1.684,-9.298,-12.989,0.0,-0.363,-0.327
18.844,-19.298,-8.038,0.684,1.281,-3.907,-1.193,-9.162,-12.062,0.0,0.0,-0.308
18.844,-19.298,-9.134,-2.932,1.564,-4.373,-0.315,-9.207,-11.993,-0.437,0.889,0.0
11.982,-19.298,-10.319,-2.279,4.375,-4.373,-0.7,-9.188,-14.064,-0.219,0.346,0.0
0.0,-9.421,-10.263,0.0,-0.144,0.0,0.58,-9.323,-12.499,0.0,0.0,0.0
-0.559,-9.467,-9.34,0.0,0.0,0.0,0.434,-9.384,-12.293,0.0,0.0,0.0
-0.686,-9.396,-9.706,0.0,0.372,0.0,0.287,-9.388,-12.384,0.0,0.0,0.0
-1.09,-9.56,-9.253,0.0,0.142,0.0,0.346,-9.399,-12.334,0.0,0.0,0.0
-0.839,-9.463,-9.424,0.0,0.0,0.0,0.276,-9.409,-12.216,0.0,0.0,0.0
-0.684,-9.418,-9.382,0.0,-0.195,0.0,0.317,-9.403,-12.246,0.0,0.0,0.0
-2.665,-10.117,-6.583,0.455,0.0,0.0,0.155,-9.431,-12.153,0.0,0.0,0.0
-17.782,-19.298,-10.996,-0.593,4.375,0.868,-0.321,-9.675,-11.572,0.0,-0.257,0.0
-20.381,-19.298,-11.149,-4.294,1.042,4.357,0.533,-9.851,-13.596,0.491,0.153,-0.317
-10.132,-19.298,-16.444,-1.371,-2.552,4.357,-1.078,-15.9,-16.127,1.878,0.809,-1.785
-6.673,-19.298,-18.943,0.0,-4.355,4.357,-0.703,-5.132,-14.195,0.711,0.419,-1.931
15.979,-19.298,-17.532,2.46,-0.882,4.357,-6.348,-1.983,-10.811,-1.614,1.278,0.827
18.844,-19.298,-15.996,1.287,-1.88,4.357,-3.789,-4.914,-7.73,-2.024,-1.721,2.427
2.558,-4.035,-9.691,-1.582,-0.204,-1.722,5.169,-15.506,-8.375,-1.0,-3.477,2.888
3.509,-2.636,-15.043,1.507,-0.198,1.734,9.415,-19.369,-9.075,1.326,3.86,-0.361
13.336,-5.929,-20.194,0.891,-1.491,1.063,1.622,-9.177,-16.293,0.129,-0.857,-0.853
7.496,-8.288,-14.702,0.0,-0.632,-1.892,-3.598,-9.212,-11.61,0.0,0.0,-0.299
14.463,-19.209,-12.947,-1.014,-4.045,-3.483,-0.828,-8.689,-11.691,0.0,0.0,-0.518
18.844,-19.298,-4.571,-4.294,-4.355,-4.373,-1.797,-9.406,-13.05,0.0,0.209,0.0
-20.381,-19.298,-22.227,-2.041,0.673,-4.373,-1.724,-9.105,-12.864,0.0,0.0,0.0
-20.381,-19.298,-25.324,-4.294,-4.355,0.662,-1.073,-9.114,-12.627,0.0,-0.299,0.0
