accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-8.093,-14.012,-6.742,4.436,-0.869,2.801,8.27,-1.104,2.499,0.519,0.61,1.223
-6.365,-7.742,-9.612,4.162,-2.162,1.907,-0.999,-1.315,4.608,1.045,4.045,1.564
-4.886,-3.94,-10.02,4.103,-2.172,0.673,4.303,-2.4,1.929,1.682,2.079,0.252
-6.672,-0.968,-9.775,4.128,-1.369,0.0,3.04,-1.501,-0.536,1.797,2.321,-0.349
-6.289,0.344,-10.161,3.796,-2.053,0.21,2.479,0.189,-1.162,1.37,2.466,-0.524
-7.085,0.468,-11.53,4.436,-1.106,0.773,2.283,0.676,0.338,0.836,1.71,-0.576
-4.979,-1.019,-13.285,4.436,-0.851,1.654,2.674,0.537,-0.11,0.494,1.003,-0.947
-2.197,-5.14,-14.254,4.436,-1.329,2.225,1.302,0.417,0.325,0.119,0.0,-1.349
-2.556,-7.977,-15.551,4.436,-3.807,0.971,-1.731,1.602,0.308,-0.523,-0.956,-1.096
-10.495,-9.75,-14.558,4.436,-3.57,0.873,-5.608,0.144,2.8,-1.31,4.362,1.61
-7.748,-16.091,-14.63,4.436,-3.533,0.0,0.0,-3.622,6.389,-0.888,-2.052,0.379
-20.085,-18.201,-9.231,3.875,-3.534,-0.541,-0.793,0.197,1.041,-0.439,-0.208,-0.24
-10.975,-10.871,-12.346,1.536,-3.087,0.136,1.278,0.145,0.664,-0.291,-0.307,-0.153
-13.278,-7.878,-12.589,-0.3,-2.765,-0.414,1.028,-0.278,1.006,-0.155,0.0,-0.125
-2.739,-9.116,-8.857,0.148,-0.25,0.0,0.181,0.174,-0.36,0.0,0.0,0.0
-2.29,-9.12,-9.188,0.0,-0.302,0.0,0.191,0.148,-0.3,0.0,0.0,0.0
-2.568,-9.245,-8.722,-0.112,-0.15,0.0,0.149,0.174,-0.345,0.0,0.0,0.0
-4.899,-9.456,-7.754,-0.213,-1.297,0.0,0.0,0.0,-0.197,0.0,0.167,0.0
-4.195,-11.291,-7.129,-1.945,-3.336,0.424,0.0,-0.153,-0.108,0.0,0.229,0.0
