accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-9.213,-19.568,-15.356,-4.289,-0.946,-4.373
-2.357,-19.568,-15.166,-4.289,-3.798,-4.373
18.505,-19.568,-17.534,-4.289,-4.306,-4.373
-1.63,-9.882,-8.023,0.0,-0.393,0.0
-2.334,-11.233,-7.126,-0.3,-0.945,0.12
-2.299,-11.96,-6.958,0.158,-2.087,2.234
4.205,-12.909,-5.433,0.693,3.285,0.996
1.047,-12.905,-7.538,2.297,4.376,2.328
4.203,-12.611,-7.609,3.4,4.376,4.357
7.342,-12.903,-4.531,4.441,4.376,3.585
8.998,-16.927,-8.533,4.441,4.376,3.128
8.683,-19.568,-10.451,4.441,2.927,2.617
3.454,-19.568,-26.612,4.441,2.478,1.464
-0.979,-11.482,-23.903,-0.242,2.813,-1.901
-5.973,-11.867,-14.292,-0.405,1.348,0.206
-7.872,-13.131,-15.725,0.777,0.973,1.127
-7.828,-18.224,-16.464,-4.267,1.697,-0.637
-9.298,-18.738,-14.633,-4.289,2.411,-1.171
-8.177,-19.568,-14.413,-3.933,3.997,-4.373
-8.255,-19.568,-15.781,-4.289,1.872,-3.165
-3.453,-15.964,-18.028,-3.253,2.577,-4.373
0.0,-16.899,-18.64,-3.43,0.793,-4.373
-2.422,-19.568,-8.31,-4.289,-1.805,-4.373
12.332,-19.568,-14.089,-4.289,-4.354,-4.373
13.216,-19.568,-10.101,-4.289,-4.354,-4.373
-11.582,-19.568,5.965,-4.211,-4.354,-0.183
9.191,-19.568,8.186,-3.448,0.98,3.141
2.202,-15.333,0.662,-0.418,-1.073,0.932
-1.697,-9.405,-7.484,0.164,0.0,0.0
-3.159,-9.502,-4.569,0.416,-1.399,0.576
0.19,-9.472,-6.825,0.989,-1.183,0.557
-1.795,-8.593,-5.814,0.0,0.608,0.256
-1.485,-10.455,-5.598,0.0,0.588,0.802
0.492,-11.304,-6.877,0.945,2.462,1.415
1.995,-10.7,-7.803,1.659,4.376,1.154
5.01,-9.909,-8.447,2.75,4.376,0.656
7.284,-11.319,-7.063,4.142,4.376,-0.164
16.271,-19.568,-14.89,4.441,4.376,-0.258
2.879,-19.568,-26.036,4.441,4.376,-0.647
-2.485,-13.076,-20.576,0.0,0.784,2.251
-3.194,-13.617,-12.081,-1.514,1.691,0.478
-4.572,-13.757,-17.368,-0.448,2.905,0.939
-7.378,-13.568,-19.212,-2.807,2.12,0.475
-9.32,-13.603,-15.755,-4.067,1.786,0.432
-15.779,-19.272,-18.973,-3.203,3.43,-1.586
-13.534,-16.966,-13.447,-4.289,2.493,-0.843
-6.01,-8.563,-8.794,-4.023,2.97,-1.203
-1.284,-7.151,-12.798,-2.72,0.635,-1.499
-2.777,-15.62,-16.412,-4.289,0.959,-4.373
-2.005,-19.568,-13.596,-4.289,-3.448,-4.373
-1.746,-19.568,-5.705,-4.289,-4.354,-1.748
4.554,-19.568,8.186,-4.289,-1.441,2.337
8.32,-19.568,5.284,-3.015,0.851,2.881
-1.228,-9.685,-7.414,0.135,-0.372,0.0
-1.159,-9.506,-6.493,0.169,-1.149,0.0
-0.566,-9.639,-6.894,0.0,-1.387,0.197
0.737,-10.482,-5.587,-0.256,0.0,0.23
2.144,-12.025,-4.355,0.3,2.584,1.387
-1.102,-12.746,-3.605,0.613,4.376,2.45
-0.638,-16.113,-3.771,2.61,4.376,3.938
4.3,-16.997,-6.751,4.441,4.376,4.357
6.049,-14.575,-8.4,4.441,4.376,3.425
10.779,-18.61,-11.355,4.441,4.376,2.811
5.074,-19.568,-9.664,4.441,2.39,0.552
-0.726,-19.568,-24.091,4.441,4.065,-0.352
0.716,-9.497,-29.534,0.909,0.743,0.629
-9.599,-14.75,-11.005,-1.278,1.625,0.116
-6.528,-12.885,-16.089,-2.348,1.424,0.522
-8.614,-14.642,-11.847,-3.399,1.832,0.306
-8.39,-13.386,-13.822,-2.985,3.186,0.0
-8.393,-13.753,-19.767,-2.868,3.885,-1.538
-10.778,-16.35,-21.144,-3.714,3.316,-2.596
-11.889,-9.31,-18.319,-4.08,2.447,-1.742
-0.78,-4.342,-14.339,0.262,3.952,-1.99
-0.243,-13.003,-23.995,-2.301,0.434,-4.373
2.824,-19.568,-17.226,-4.289,-4.354,-4.373
7.239,-19.568,-8.757,-4.289,-4.354,-4.373
18.505,-19.568,8.186,-4.289,-2.285,1.152
-1.947,-9.698,-7.45,0.0,0.0,0.138
-0.732,-10.088,-6.82,0.0,0.76,0.375
-2.182,-11.795,-4.694,0.0,1.666,0.794
-1.363,-14.57,-3.577,0.909,3.593,1.707
0.202,-16.158,-3.676,1.704,4.376,3.298
3.593,-14.243,-5.885,2.842,4.376,3.841
4.448,-13.796,-7.612,3.844,4.376,4.357
6.286,-17.636,-11.121,4.441,4.376,4.165
5.697,-16.733,-11.65,4.441,3.941,3.42
9.675,-19.568,-18.507,4.441,4.376,1.873
-0.298,-15.67,-31.039,2.34,0.343,2.463
-4.657,-14.94,-8.265,-2.38,0.157,1.595
-4.592,-9.945,-19.662,-1.571,1.747,0.489
-6.009,-13.909,-17.56,-3.491,2.046,0.113
-6.935,-11.674,-18.383,-2.92,3.58,-1.068
-6.707,-12.608,-24.301,-2.197,4.025,-2.477
-9.609,-13.751,-23.329,-3.241,4.376,-3.657
-1.783,-12.244,-20.778,-0.983,3.953,-4.373
-1.15,-19.568,-21.615,-1.43,1.861,-4.373
4.837,-19.568,-22.682,-4.289,-4.354,-4.373
13.455,-19.568,-9.802,-4.289,-4.354,-4.373
4.281,-19.568,2.206,-0.163,4.376,2.164
13.346,-19.568,4.194,-2.661,-1.428,3.958
0.133,-17.004,1.696,-1.692,-1.265,1.145
0.287,-11.01,-3.296,0.658,0.32,0.779
-1.548,-9.625,-8.065,0.162,0.103,0.0
-1.946,-9.486,-7.905,0.194,0.158,0.0
-1.839,-9.687,-7.72,0.0,0.0,0.0
-3.092,-9.52,-5.721,-0.521,-1.432,0.0
0.999,-13.441,-5.948,-0.247,-1.7,0.411
2.907,-13.079,-7.314,2.192,3.971,1.528
2.531,-12.393,-8.239,2.519,4.376,1.616
2.955,-10.423,-8.923,3.051,4.376,1.387
8.986,-10.693,-8.283,4.441,4.376,0.434
16.225,-17.379,-9.904,4.441,4.376,-1.751
7.128,-19.568,-17.184,4.441,4.376,0.0
0.113,-16.991,-29.082,4.441,3.966,0.0
-4.567,-12.366,-14.07,-1.338,0.675,0.504
-6.107,-11.473,-13.764,-0.478,1.831,-0.317
-10.094,-12.32,-18.396,-1.658,1.529,0.463
-11.384,-13.762,-15.784,-3.619,2.245,0.551
-10.902,-13.293,-13.879,-3.378,3.5,-0.203
-6.688,-15.396,-20.098,-1.714,4.009,-1.394
-12.219,-17.449,-15.525,-3.803,4.334,-2.81
-7.925,-10.277,-13.452,-2.658,3.825,-2.37
1.814,-9.283,-16.669,-0.874,0.0,-3.282
6.104,-19.568,-17.364,-4.289,-2.933,-4.373
15.55,-19.568,-5.66,-4.289,-4.354,-4.373
6.143,-19.568,8.186,-4.289,-4.354,-3.021
-6.699,-19.568,6.151,-4.289,-0.334,2.413
