accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
3.946,-19.928,-13.972,3.031,4.276,-4.374
-2.66,-19.928,-18.919,3.605,4.376,-4.374
-6.965,-18.597,-13.429,0.206,0.794,-3.266
-1.777,-9.901,-13.422,-0.185,-1.668,-0.637
-3.323,-9.89,-9.176,-0.86,1.261,-1.276
-7.025,-9.298,-13.887,0.736,0.289,0.305
-3.021,-11.548,-12.889,-2.023,0.0,2.74
-2.029,-17.784,-11.115,-2.807,-1.284,3.32
0.272,-19.928,-11.816,-2.184,-0.876,4.357
1.159,-14.202,-10.216,-1.321,-1.125,3.178
1.051,-13.52,-9.886,-1.944,-1.254,2.754
3.02,-9.377,-7.377,0.0,-1.134,0.483
1.678,-7.379,-9.725,0.726,1.094,-0.87
1.336,-12.015,-9.463,2.092,2.2,-2.147
2.357,-18.776,-14.577,4.441,4.376,-1.944
5.411,-19.928,-18.311,4.441,4.376,-1.551
0.0,-12.005,-18.752,3.31,4.376,-1.516
-6.539,-10.765,-9.911,-2.563,-0.861,-0.596
-2.797,-12.501,-7.825,2.13,-0.343,1.057
-2.724,-11.165,-12.802,2.953,-2.439,1.76
-1.297,-13.952,-14.237,2.94,-4.298,1.657
-0.233,-14.505,-18.946,3.715,-4.264,2.041
-1.027,-14.02,-20.758,0.214,-2.756,2.801
0.567,-15.499,-19.052,-0.788,-2.908,3.16
0.663,-14.736,-15.887,-1.999,-2.212,3.268
1.039,-11.929,-12.086,-2.993,-1.223,2.705
1.598,-9.712,-9.454,-2.451,-0.79,1.257
1.72,-10.271,-8.158,-0.853,-2.641,-0.968
0.868,-11.195,-8.455,0.44,-0.964,-1.951
0.826,-11.889,-11.243,1.628,2.533,-1.688
0.34,-13.666,-12.15,1.923,3.024,-2.17
0.0,-14.236,-11.881,1.078,1.753,-2.899
-2.232,-13.173,-9.511,0.133,0.645,-3.293
-4.573,-13.604,-9.769,1.275,1.055,-2.963
-11.563,-11.747,-15.722,3.549,0.647,-0.797
-5.408,-15.141,-17.286,-2.099,-0.413,3.888
-0.478,-19.928,-13.797,-4.289,-1.339,4.357
0.909,-19.928,-11.656,-3.706,-2.983,4.357
2.285,-17.772,-12.57,-1.817,-2.722,4.357
2.911,-12.405,-10.433,-1.624,-2.069,2.934
2.902,-6.767,-8.946,-1.325,-1.622,0.607
3.467,-5.728,-7.281,-0.335,0.55,-1.187
0.638,-19.928,-15.044,3.18,4.376,-4.046
-1.499,-19.928,-15.294,3.054,4.376,-4.314
-5.698,-10.655,-14.922,0.566,1.917,-1.677
-2.429,-10.309,-12.447,-1.234,1.557,1.039
-1.13,-11.978,-10.293,-1.392,2.334,2.318
1.86,-13.392,-9.109,0.729,3.427,2.866
1.446,-7.522,-13.07,1.416,3.286,1.024
2.006,-7.822,-10.639,-0.246,1.537,-0.899
2.742,-12.18,-11.346,1.886,3.003,-2.979
-0.325,-18.862,-16.241,1.58,4.376,-4.374
-4.08,-14.412,-16.299,1.675,1.681,-2.828
-0.89,-11.548,-15.953,-0.687,0.823,-1.042
0.885,-13.17,-12.765,-2.324,2.59,-1.09
-4.652,-13.716,-9.631,-1.165,3.23,-1.986
-8.552,-11.103,-14.163,1.734,2.829,-1.456
-9.82,-13.989,-14.504,-1.197,-2.804,2.701
0.0,-19.928,-14.515,-2.078,-3.024,4.357
0.707,-19.765,-12.183,-2.835,-1.472,4.052
0.893,-16.948,-11.374,-1.399,-1.848,3.953
2.124,-10.595,-12.73,-0.58,-1.632,3.127
2.128,-7.974,-11.358,-1.097,-1.206,1.463
4.287,-10.935,-8.141,-0.56,-0.797,-0.733
1.519,-13.001,-10.356,0.561,0.337,-3.238
-2.072,-12.881,-10.445,1.019,1.983,-3.531
2.292,-19.928,-11.217,2.558,2.936,-3.91
-1.937,-14.671,-10.324,3.393,1.428,1.395
-2.788,-9.076,-12.563,-0.504,-0.306,0.212
-2.208,-11.03,-8.768,0.0,-1.717,0.402
-2.42,-9.699,-12.618,1.781,-2.62,1.217
-0.492,-11.916,-13.343,1.938,-3.876,1.625
-0.559,-14.843,-16.811,2.353,-4.337,1.222
-4.343,-13.951,-20.684,1.052,-3.56,3.509
3.573,-18.097,-18.114,-2.501,-2.386,4.357
3.017,-13.838,-11.471,-4.289,0.515,2.371
-0.466,-8.215,-8.09,-2.392,-0.674,0.299
1.782,-8.3,-8.844,-0.63,-2.352,-0.246
3.196,-12.499,-8.87,0.212,-2.027,-2.838
1.117,-18.508,-10.456,0.705,0.319,-4.181
-2.032,-15.446,-11.561,2.029,1.666,-4.374
-4.51,-13.472,-12.093,0.802,2.906,-1.948
-3.513,-10.304,-11.867,0.593,0.33,-0.832
-3.382,-8.978,-9.862,0.0,-0.555,0.0
-4.742,-10.338,-12.314,1.376,-1.855,0.507
-3.705,-12.041,-14.625,-0.171,-1.189,2.678
-2.254,-17.753,-13.153,-2.495,-0.368,4.115
-0.101,-19.928,-11.628,-3.321,-2.12,4.357
4.572,-14.6,-9.43,-1.055,-1.689,3.444
4.787,-5.262,-9.564,-1.33,0.539,1.696
4.375,-12.591,-6.728,0.485,0.336,-1.677
0.847,-13.493,-12.297,2.377,0.773,-3.626
-2.881,-13.215,-13.421,-0.584,0.33,0.801
-3.174,-13.465,-13.553,-3.32,0.415,1.074
-4.643,-17.323,-10.459,-4.289,-1.951,2.416
1.372,-16.943,-7.915,-1.751,-3.949,3.478
3.115,-10.648,-10.025,1.082,-1.077,2.519
4.554,-9.778,-7.694,2.055,3.108,0.817
2.99,-12.034,-12.426,4.082,4.15,-0.502
5.098,-19.799,-16.013,4.441,3.451,-1.652
2.549,-19.928,-21.41,4.441,4.15,-4.374
-4.266,-17.768,-15.879,1.115,2.977,-4.374
-3.027,-12.926,-14.415,2.373,-0.96,-2.196
-1.631,-9.152,-16.73,-0.485,1.146,-1.392
