accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-10.634,1.207,7.069,1.615,4.377,3.2
-5.261,1.077,2.84,2.223,2.956,4.393
1.679,4.595,-4.036,3.808,1.541,4.393
6.77,11.313,-20.262,4.209,0.105,2.893
2.367,4.927,-21.107,-2.577,-2.812,-1.622
-6.285,-16.895,9.106,-4.3,-2.191,-3.009
-6.318,3.788,0.904,-0.99,-0.329,-1.389
-0.968,-10.301,-9.144,0.0,0.0,0.0
-0.961,-10.315,-9.255,0.0,0.0,0.0
-1.359,-10.298,-9.208,0.0,0.0,0.0
-1.547,-10.374,-9.345,0.0,-0.202,0.0
-1.479,-10.38,-9.114,0.0,-0.22,0.155
-1.423,-10.177,-9.051,0.0,-0.127,0.184
-1.736,-10.265,-8.261,0.37,-0.806,0.215
-1.189,-10.845,-7.258,1.628,-1.896,0.316
-0.357,-10.504,-3.099,2.951,-1.82,0.667
3.973,-10.064,0.126,3.065,-1.274,0.193
4.842,-9.193,2.648,2.737,-1.09,-1.295
2.722,-6.294,-0.41,2.289,-1.055,-1.998
-1.034,-5.863,-4.389,1.288,-0.791,-1.924
-2.558,-5.386,-4.948,0.465,0.0,-1.187
-2.297,-4.934,-5.469,-0.203,0.0,0.0
-2.797,-5.313,-4.031,-0.641,1.141,1.302
-4.42,-7.035,0.686,-0.801,2.051,1.963
-5.742,-6.287,6.262,0.75,2.823,2.867
-8.957,-2.913,9.106,1.549,3.2,3.59
-5.049,-1.203,7.19,3.085,2.996,4.393
0.841,1.648,-0.382,3.992,2.714,4.393
3.405,6.132,-11.441,4.431,1.609,3.135
8.322,9.7,-28.112,2.653,-0.909,1.604
5.825,-11.844,-4.293,-4.3,-4.247,-3.416
-2.952,-4.193,7.967,-2.371,-2.632,-2.332
-1.031,-10.332,-8.4,0.0,0.0,0.0
-0.876,-10.214,-8.81,0.0,0.0,0.0
-0.865,-10.181,-8.927,0.0,0.0,0.0
-0.982,-10.127,-8.901,0.0,0.0,0.0
