accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-3.466,-11.266,-15.154,4.172,-2.306,-2.675
-7.646,-16.088,-15.703,4.13,-2.459,-3.883
-7.903,-15.851,-14.612,2.14,-2.62,-3.883
-5.674,-13.627,-12.574,0.596,-0.818,-3.083
-6.178,-11.056,-11.028,-0.514,0.944,-1.386
-3.62,-10.046,-9.566,-0.555,1.334,0.411
-1.233,-9.282,-9.382,-0.253,1.317,0.68
-1.096,-8.82,-9.068,-0.469,0.0,0.0
-0.147,-9.778,-6.444,0.5,1.494,-0.49
-1.184,-9.236,-8.98,0.0,-0.435,0.0
0.124,-9.468,-8.801,0.0,-0.552,0.189
0.385,-9.316,-9.529,0.0,0.0,0.0
0.548,-9.304,-8.641,0.0,0.204,0.0
5.1,-17.43,8.33,-1.056,0.141,0.331
-4.262,1.966,-14.278,-0.428,-0.1,0.689
-3.205,-4.438,-11.263,4.436,1.153,-2.523
-7.446,-7.813,-21.419,4.436,2.13,-1.449
-4.491,-13.459,-24.639,3.726,2.128,-0.608
-3.317,-13.147,-26.043,-1.09,-0.107,0.491
-3.314,-11.514,-24.248,-4.294,0.0,0.0
-2.387,-11.363,-11.129,-4.294,-1.56,0.0
0.964,3.928,-27.993,0.856,-0.101,0.0
-5.311,-2.928,-10.864,-1.073,1.622,-1.309
-4.825,-3.357,-13.993,2.183,-1.431,0.263
-2.822,-4.826,-13.523,1.866,-1.077,-0.848
-4.619,-8.301,-12.8,2.775,0.0,-2.056
-6.044,-11.548,-12.611,3.467,-1.297,-1.973
-5.751,-12.526,-11.024,2.463,-2.907,-1.965
-3.314,-13.915,-10.02,1.662,-3.23,-2.542
-3.083,-12.683,-10.838,0.386,-0.348,-2.858
-4.657,-10.776,-10.165,-0.921,1.853,-1.016
-2.175,-10.847,-7.985,-1.113,0.797,0.527
0.385,-9.352,-8.582,0.0,-0.408,0.243
-0.379,-9.82,-8.313,-0.124,-0.462,-0.579
-1.77,-9.384,-8.628,0.142,0.923,0.0
0.0,-9.635,-8.497,0.435,0.727,0.637
-0.327,-8.806,-8.155,-0.205,0.0,0.328
1.264,-9.388,-7.436,0.0,0.0,0.457
-1.451,-10.311,-5.749,-1.464,0.0,1.203
0.242,-9.374,-8.502,0.45,0.0,0.0
-1.395,-9.351,-8.184,-0.151,0.522,-0.118
-0.647,-9.433,-7.651,-0.105,-0.247,0.0
-0.46,-9.237,-8.359,0.124,-0.126,0.136
-0.261,-9.353,-8.305,0.0,0.16,0.0
-0.88,-9.4,-8.535,0.106,-0.115,0.0
-0.947,-9.354,-8.168,0.124,-0.381,0.284
-0.622,-9.21,-8.42,0.0,-0.221,0.0
-3.155,-9.663,-7.853,0.167,0.0,0.11
-4.744,-9.501,-10.258,0.106,0.954,0.302
-6.767,-10.834,-13.315,-1.076,3.331,1.016
-5.083,-12.637,-14.075,-2.807,3.42,1.607
-1.738,-13.241,-11.663,-2.569,1.601,0.771
0.488,-16.038,-23.455,-1.506,0.428,-0.38
-0.916,-19.298,-26.797,-4.294,-0.475,0.0
-5.09,13.834,-4.973,4.436,-4.355,1.167
-0.206,-9.22,3.479,-3.702,2.485,-0.169
-6.576,-4.9,-27.127,4.436,1.715,0.0
-0.71,-7.319,-25.065,2.684,1.305,-0.425
0.0,-10.994,-30.377,1.506,0.761,-0.33
-0.836,-14.02,-29.129,-2.885,-0.299,-0.95
-6.064,-7.21,-15.973,-4.294,-2.301,-0.752
-8.064,1.532,-19.53,4.436,-1.195,-0.226
-0.529,-4.124,-14.732,4.431,1.589,-0.479
