accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-1.114,-9.274,-9.629,0.0,-0.169,-0.107
-1.549,-9.442,-9.635,0.0,0.0,-0.166
-1.608,-9.521,-9.691,0.0,0.0,-0.135
-1.328,-9.331,-9.372,0.0,0.0,-0.152
-1.653,-9.476,-9.766,0.0,-0.11,0.0
-1.245,-9.373,-9.747,0.0,0.0,0.0
-1.137,-9.591,-9.803,0.0,0.0,0.0
-1.907,-11.214,-8.502,-0.159,-0.13,0.173
-1.003,-10.009,-8.205,0.379,-0.129,0.579
1.755,-8.548,-6.174,3.686,-1.992,-0.541
-0.396,-8.137,-5.958,-1.145,0.114,0.682
-1.182,-5.323,-8.293,-0.665,-1.408,0.12
-0.571,-12.578,-4.39,-0.126,2.435,-0.613
-1.798,-14.319,2.223,-2.735,-4.355,1.039
3.09,-15.425,0.141,1.035,2.162,0.0
1.697,-8.812,-16.002,1.653,3.523,1.618
-0.544,0.0,-24.783,3.327,1.401,2.347
6.597,2.223,-30.895,-3.016,1.762,1.305
11.273,-19.298,-30.895,-4.294,0.742,-2.507
-2.73,-19.298,8.33,-4.294,-4.146,-1.695
3.302,-19.298,-6.234,3.677,2.265,1.705
-1.203,-5.059,-30.895,4.436,1.413,1.992
18.48,13.007,-30.895,-2.165,0.813,-0.239
-4.516,-19.298,-27.367,-4.294,-1.876,-4.373
-7.593,-19.298,8.33,0.24,-0.223,1.181
-0.774,-9.544,-9.475,0.0,0.186,0.0
-1.032,-9.391,-9.389,0.0,0.0,0.0
-0.759,-9.47,-9.289,0.0,-0.243,0.0
-0.659,-9.42,-9.419,0.0,-0.277,0.0
-0.679,-9.428,-9.547,0.0,0.0,0.0
-0.622,-9.41,-9.286,0.0,0.0,0.0
-0.73,-9.444,-9.152,0.0,-0.116,0.0
-0.923,-9.412,-9.572,0.0,0.0,0.0
-0.995,-10.333,-8.622,0.0,0.0,0.0
-1.032,-11.881,-6.337,0.301,-0.264,0.5
1.66,-10.135,-2.962,2.745,-0.407,0.732
-2.913,-4.585,-15.904,0.754,-0.629,0.948
-1.559,-5.817,-7.041,0.459,0.0,-0.448
-4.37,-10.166,1.051,-0.229,0.664,-0.978
4.385,-15.158,8.33,-3.373,-2.725,0.324
0.186,-11.317,-0.778,3.097,4.375,0.67
-2.248,-8.019,-22.788,1.953,4.375,1.331
6.019,-5.483,-30.895,-2.446,2.302,1.825
11.958,-19.298,-18.907,-4.294,0.518,-4.373
-10.249,-19.298,8.33,-4.294,-3.782,-3.56
-0.232,-19.298,-9.42,2.952,0.605,0.845
-6.546,-0.3,-30.008,4.436,0.784,0.594
18.844,12.141,-30.895,-3.82,1.432,0.239
-7.046,-19.298,-22.158,-4.294,-1.993,-4.373
-6.281,-19.298,5.862,1.685,1.542,2.957
-1.306,-17.289,-20.587,4.436,-3.762,-3.451
-1.088,-9.477,-9.954,0.0,0.419,-0.142
-1.465,-9.481,-9.59,0.0,0.225,0.0
-1.078,-9.458,-9.793,0.0,-0.159,0.0
-0.759,-9.456,-9.835,0.0,-0.272,0.0
-0.375,-9.384,-9.686,0.0,-0.153,0.0
-0.702,-9.431,-9.814,0.0,0.0,0.0
-0.983,-9.516,-9.639,0.0,0.0,0.0
-0.896,-9.653,-9.624,0.0,0.0,0.0
-0.952,-11.017,-8.432,0.0,0.0,0.133
-1.937,-12.781,-0.656,2.316,-1.106,0.974
-2.834,-7.099,-14.545,3.431,0.354,0.314
-2.831,-4.475,-8.726,-1.631,-1.016,0.932
-3.578,-11.249,-2.148,-3.163,-4.355,1.429
7.298,-19.298,2.28,-3.333,-1.051,-1.928
-1.647,-18.055,-14.423,2.723,3.173,0.694
-2.519,-0.284,-23.962,4.436,2.285,3.284
1.422,19.927,-30.895,-1.432,0.508,2.07
-1.524,0.0,-30.185,-4.294,1.64,0.552
-6.693,-19.298,-13.859,-4.294,4.375,-4.373
-4.696,-19.298,-15.51,-0.951,0.42,1.515
1.399,-14.997,-10.269,3.459,0.375,0.568
-0.716,-1.114,-30.061,4.436,1.062,1.346
9.888,18.454,-30.895,-0.557,1.625,2.362
10.351,-0.947,-30.895,-4.294,2.582,-2.259
-3.642,-19.298,-7.924,-4.294,-1.753,-3.191
-0.558,-19.298,3.279,0.598,0.65,-0.325
-5.216,-12.024,-10.912,-1.672,4.375,-2.118
-2.683,-12.262,-9.966,-0.648,4.151,-1.247
-3.741,-10.514,-10.476,-1.814,1.308,-0.108
-2.603,-7.612,-6.483,-2.301,-0.326,-0.744
-2.293,-8.654,-10.822,-0.123,-1.892,-0.822
-0.276,-9.756,-8.924,0.779,-0.774,0.12
0.429,-9.967,-10.245,1.303,-0.265,-0.163
0.962,-10.053,-5.853,-0.364,-1.403,0.496
-0.853,-10.318,-8.781,0.211,-0.887,0.236
-2.27,-11.888,5.995,0.324,-4.355,1.196
-1.774,-14.042,-4.964,2.837,-2.356,0.509
2.318,-8.508,-14.984,0.194,-1.072,0.411
-3.003,-6.043,-11.831,0.146,-1.658,-0.559
-3.101,-4.739,-9.311,-0.216,-1.189,0.0
0.0,-6.889,-7.749,-0.173,-0.239,0.0
-1.201,-10.226,-10.131,-0.473,-0.43,0.0
-1.226,-12.999,-12.729,0.599,0.117,0.695
-1.3,-14.791,-8.253,-0.374,0.96,0.685
-0.824,-12.16,-5.391,-1.082,3.03,1.246
-7.189,-12.89,-4.735,-1.878,2.615,1.067
0.985,1.452,-18.816,0.0,1.241,2.093
11.973,5.871,-30.895,-3.962,1.723,-0.274
-8.071,-19.298,-3.078,-4.294,-0.32,-3.313
5.713,-19.298,-15.364,4.436,3.451,4.357
-1.205,-9.367,-9.504,0.0,0.475,0.0
-1.297,-9.256,-9.572,0.0,0.339,-0.127
-1.519,-9.298,-9.827,0.0,0.324,-0.108
-1.598,-9.524,-9.357,0.0,0.0,0.0
-0.897,-9.451,-9.493,0.0,-0.261,0.0
-0.748,-9.374,-9.541,0.0,-0.168,0.0
-1.079,-9.409,-9.706,0.0,-0.13,0.0
-1.275,-10.639,-8.303,0.0,0.0,0.0
-5.403,-11.817,-1.725,0.61,-1.069,0.849
1.61,-8.79,-5.192,0.666,-4.355,1.617
1.75,-4.314,-9.211,0.0,0.0,-0.736
-4.313,-6.973,-7.499,0.0,0.387,-0.815
0.0,-19.169,-3.472,-0.638,-1.21,-0.809
-0.905,-15.295,-4.879,0.66,0.336,0.0
0.956,-10.064,-9.384,2.59,4.375,2.101
-0.715,-1.834,-15.839,0.0,4.375,4.074
15.336,6.876,-30.895,-1.012,2.809,1.481
10.399,-6.932,-29.236,-4.294,3.923,-3.03
-17.322,-19.298,-18.075,-2.268,0.614,-4.373
-20.046,-19.298,1.513,-0.778,-2.847,-0.412
1.671,-17.579,-12.483,3.514,0.0,1.046
2.781,2.155,-30.895,4.436,0.34,1.54
18.844,9.057,-30.895,-3.494,3.387,1.894
-11.197,-19.298,-10.543,-3.098,-0.64,-4.373
0.142,-19.298,-9.025,4.436,-0.997,2.682
0.115,-9.374,-9.63,0.103,-0.151,0.0
0.0,-9.437,-9.155,0.0,-0.1,0.0
-0.37,-9.446,-9.503,0.0,-0.168,0.0
-0.138,-9.377,-9.332,0.107,-0.21,0.0
0.0,-9.409,-9.517,0.0,0.0,0.0
-0.286,-9.457,-9.182,0.0,0.0,0.0
-0.285,-9.474,-9.258,0.0,0.0,0.0
-0.15,-9.537,-9.293,0.0,0.0,0.0
-0.666,-10.909,-7.199,0.0,-0.219,0.193
-0.458,-10.648,-3.108,0.691,-0.969,0.698
2.3,-8.369,-9.278,3.759,1.328,0.0
-1.561,-7.426,-11.289,-0.447,-0.7,0.544
-1.062,-7.197,-4.853,-0.124,-1.497,-0.114
-3.213,-7.497,-2.674,-0.86,-0.778,0.0
3.418,-15.838,4.673,-1.668,-2.575,0.662
0.323,-14.5,-0.698,0.61,2.007,0.0
0.674,-14.775,-9.298,3.121,3.969,0.891
-1.621,-10.157,-10.934,1.982,4.009,1.878
3.348,-7.721,-15.502,4.199,3.603,4.22
16.92,-2.574,-30.895,-4.294,1.96,-0.161
12.664,-19.298,-29.789,-4.294,3.764,-4.373
-20.381,-19.298,1.195,-4.294,-4.355,-4.373
-6.031,-19.298,3.254,3.568,1.713,4.048
1.332,-16.305,-18.772,4.436,1.545,3.065
0.42,-9.498,-10.0,0.562,-1.108,0.352
0.284,-9.161,-9.971,0.0,-0.142,0.0
0.0,-9.456,-9.068,0.0,0.0,0.0
-0.525,-9.421,-9.192,0.0,0.301,-0.143
-0.469,-9.363,-8.968,0.0,0.0,0.0
-0.511,-9.48,-9.206,0.0,-0.115,0.0
-0.39,-9.363,-9.079,0.0,0.0,0.0
-0.308,-9.54,-9.082,0.0,0.0,0.0
-0.162,-9.6,-8.634,0.0,0.0,0.0
-0.527,-11.594,-6.711,0.26,0.133,0.16
1.391,-8.305,-5.757,1.158,0.51,0.492
-0.632,-7.743,-10.122,1.855,0.219,0.422
-2.488,-7.379,-9.884,-0.427,-0.136,-0.256
-1.743,-8.449,-2.849,-0.611,0.297,-0.409
-2.769,-13.311,2.69,-2.161,-4.185,1.146
1.225,-13.994,1.879,0.425,2.112,-0.37
1.495,-15.341,-6.699,4.436,3.573,1.754
5.005,-19.298,-20.13,4.436,4.375,1.879
4.711,-12.954,-30.895,-4.294,2.646,-1.438
5.648,-16.478,-22.49,-4.294,-1.522,-0.984
-12.431,-19.298,-6.373,-4.294,-2.903,-4.373
-4.37,-19.298,8.33,-4.294,-3.267,-3.187
1.182,-19.298,-0.867,4.436,1.251,0.407
-7.742,-15.374,-30.895,4.436,0.827,1.063
8.906,-2.762,-30.895,-2.126,3.094,1.361
-1.485,-9.428,-8.428,0.0,-0.11,0.0
-0.839,-9.304,-8.705,0.0,-0.283,0.0
-0.891,-9.306,-8.697,0.0,0.0,0.0
-1.066,-9.378,-8.494,0.0,0.0,0.0
-1.155,-9.395,-8.592,0.0,0.0,0.0
-0.971,-9.233,-8.685,0.0,0.0,0.0
-1.076,-9.412,-8.524,0.0,0.0,0.0
-0.717,-9.27,-8.699,0.0,0.0,0.0
-0.878,-9.598,-8.445,0.0,0.0,0.0
-2.065,-12.506,-5.776,0.0,0.257,0.0
-3.072,-10.934,0.432,2.933,-2.835,1.194
-2.165,-4.554,-16.202,3.744,-0.828,0.79
-2.011,-3.423,-6.107,0.298,-3.136,1.324
0.777,-3.068,-6.414,0.0,-1.869,0.701
8.898,-11.369,5.709,-3.987,-0.483,1.277
14.599,-19.298,2.343,-3.866,4.375,-1.164
-5.323,-19.298,-11.3,4.362,4.375,2.141
0.189,-8.307,-26.643,2.869,4.375,4.357
15.374,9.199,-30.895,0.782,1.032,4.357
18.844,5.677,-30.895,-4.294,1.934,-2.617
-2.992,-19.298,-30.895,-4.294,4.375,-4.373
-20.381,-19.298,-1.523,-3.833,-1.914,-3.63
-1.066,-19.298,-13.142,4.291,0.141,2.549
