accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
18.505,-19.568,-6.541,4.441,-4.354,4.357
15.565,-2.786,-28.199,2.109,1.684,-4.373
-4.384,-15.012,-23.895,4.441,0.433,-4.373
-2.416,-19.568,-31.039,-1.087,-2.967,-4.373
-14.26,-19.568,-23.078,-4.289,-4.172,-4.373
-10.772,-19.568,-18.148,-4.289,-3.737,-1.005
-17.315,-19.568,4.772,-4.289,-1.582,2.766
7.977,-19.568,8.186,-1.488,3.433,-1.102
-0.893,-19.568,6.037,4.441,-2.193,-4.373
-4.071,-19.568,-1.614,3.934,-3.045,-4.373
-6.2,-19.568,-0.844,1.699,-3.351,-4.373
-1.503,-19.568,-1.705,0.11,-2.043,-4.373
-0.608,-9.675,-9.084,0.0,-0.357,0.0
-0.343,-9.837,-9.14,0.184,-0.314,0.0
-0.816,-9.741,-9.474,0.13,-0.249,0.0
-0.461,-9.587,-9.309,0.0,-0.42,0.19
0.101,-9.771,-9.225,0.0,-0.536,0.0
-0.753,-9.737,-8.843,0.0,-0.509,-0.156
-0.714,-9.794,-8.91,0.123,-0.366,0.0
-2.445,-11.058,-8.437,0.126,-0.835,0.183
-5.91,-12.717,-6.847,-0.673,-0.65,1.034
-8.169,-18.379,-5.611,-0.572,2.396,3.072
-10.45,-19.568,-13.689,-0.699,4.376,4.357
-8.458,-19.568,-18.135,-2.633,1.806,4.357
-5.387,-19.568,-17.998,-4.289,1.259,4.357
-1.004,-19.568,-8.32,-4.289,-4.354,4.357
18.505,-16.184,-18.821,4.441,-4.354,4.357
8.936,-8.544,-20.261,3.721,3.831,-4.373
1.067,-13.896,-26.239,4.441,-1.035,-4.373
-8.372,-19.568,-31.039,-0.563,-4.354,-4.373
-15.084,-19.568,-20.158,-4.289,-3.56,-4.373
-9.574,-19.568,-9.643,-4.289,-4.354,0.438
1.368,-19.568,8.186,-4.289,-1.293,2.789
-0.471,-16.815,8.186,1.391,-3.959,-0.773
-3.823,-13.516,-4.392,4.441,-3.027,-4.373
-4.275,-14.156,-1.674,2.318,-4.354,-4.373
-1.488,-14.873,2.188,-0.719,-4.354,-4.373
-0.658,-9.59,-9.4,0.0,-0.153,0.0
-0.783,-9.618,-8.839,0.0,-0.183,0.0
-0.653,-9.688,-8.647,0.0,-0.341,0.0
-0.383,-9.566,-8.709,0.0,-0.304,0.0
-0.33,-9.615,-8.824,0.0,-0.208,0.0
-0.492,-9.588,-8.838,0.0,-0.167,0.0
-0.456,-9.627,-8.945,0.0,-0.212,0.0
-0.404,-9.595,-8.957,0.0,0.0,0.0
-0.779,-9.839,-8.328,0.0,0.0,0.0
-7.272,-14.242,0.0,0.136,-0.19,0.597
-20.155,-19.568,-8.107,-0.851,4.376,4.306
-11.648,-19.568,-12.726,-4.051,3.082,4.357
-2.659,-19.568,-16.691,-4.289,1.791,4.357
18.505,-19.568,8.186,-1.029,-4.354,4.357
18.505,-7.623,-31.039,4.441,-0.846,-4.104
1.12,-19.568,-18.374,4.441,1.261,-4.373
2.581,-19.568,-31.039,-1.053,-4.354,-4.373
-19.235,-19.568,-15.555,-4.289,-4.354,-4.373
-8.176,-19.568,-23.664,-4.289,-4.214,-1.557
-6.465,-19.568,8.186,-4.289,-4.354,4.287
3.161,-18.449,8.186,0.354,2.101,-2.207
-0.474,-19.568,-1.307,4.441,-2.634,-4.373
-4.327,-19.568,-1.419,4.352,-2.483,-4.373
-4.765,-19.568,1.274,2.072,-1.638,-4.373
-1.3,-19.568,-2.435,2.164,0.0,-4.373
0.216,-9.435,-9.607,0.0,-0.583,0.0
-0.422,-9.666,-9.25,0.0,0.0,0.0
-0.568,-9.8,-9.226,0.0,0.0,0.0
0.213,-9.633,-8.564,0.0,0.347,0.0
-1.028,-9.633,-8.157,0.0,-0.124,-0.143
-0.701,-9.743,-8.811,0.139,-0.697,0.0
-0.242,-9.463,-9.27,0.0,-0.559,0.0
-0.902,-9.679,-8.568,-0.14,0.0,0.0
-4.129,-10.575,-5.668,-0.426,-0.428,0.388
-8.575,-16.644,-0.784,0.259,1.257,1.789
-11.725,-19.568,-4.799,2.324,3.065,4.357
-10.656,-19.568,-9.517,1.047,3.497,4.357
-3.632,-19.568,-11.844,0.225,1.472,4.357
-3.802,-19.568,-13.169,-1.895,1.238,4.357
18.505,-19.568,-14.583,4.441,-4.354,4.357
17.382,-14.167,-27.418,4.064,0.356,-4.373
-11.227,-19.568,-22.558,4.441,2.059,-4.373
3.32,-19.568,-30.879,-1.06,-4.354,-4.373
-15.7,-19.568,-19.998,-4.289,-4.354,-4.373
-4.464,-19.568,-18.975,-4.289,-2.868,-3.803
-20.009,-19.568,7.598,-4.289,-1.611,-2.357
-0.361,-19.568,8.186,0.215,2.956,-1.244
-0.334,-19.525,0.152,4.441,-1.226,-4.373
-6.252,-19.568,-2.175,4.441,-1.964,-4.373
-5.4,-19.568,-3.211,3.407,-0.521,-4.373
-1.175,-9.703,-9.202,0.0,-0.12,0.0
-1.149,-9.69,-9.129,0.0,-0.258,0.1
-0.813,-9.663,-8.963,0.0,-0.156,0.0
-0.92,-9.724,-8.946,0.0,0.0,0.0
-1.153,-9.759,-8.868,0.0,-0.106,0.0
-1.133,-9.645,-8.847,0.0,-0.227,0.0
-1.301,-9.668,-8.813,0.0,-0.249,0.0
-0.902,-10.085,-8.978,0.0,0.0,0.0
-3.513,-10.234,-6.757,0.0,0.118,0.382
-10.192,-14.771,-3.672,0.0,2.609,0.781
-16.867,-19.568,-10.532,-0.581,4.134,4.357
-11.472,-19.568,-15.524,-2.694,2.252,4.357
-6.706,-19.568,-17.799,-4.289,3.08,4.357
18.505,-19.568,8.186,-1.856,-4.354,4.357
16.349,-4.786,-18.816,4.441,2.836,-4.373
-2.813,-12.958,-24.029,4.441,-0.537,-4.373
-5.339,-19.568,-31.039,-1.34,-3.85,-4.373
-13.608,-19.568,-22.428,-4.289,-3.625,-4.373
-8.417,-19.568,-21.246,-4.289,-4.053,-4.099
-16.954,-19.568,2.82,-4.289,-2.536,-0.102
9.209,-19.568,8.186,-4.289,0.0,-0.607
-2.193,-17.677,7.438,3.854,-1.173,-3.36
-6.469,-19.568,-5.863,4.441,-3.045,-4.373
-4.216,-18.195,-1.708,2.788,-3.838,-4.373
2.158,-19.568,0.114,-0.333,-1.827,-4.373
-0.379,-9.751,-8.764,0.0,0.382,0.0
-0.43,-9.765,-8.608,0.0,0.319,-0.133
-1.263,-9.626,-8.28,0.0,0.0,-0.133
-0.5,-9.615,-8.648,0.122,-0.454,0.0
-0.248,-9.639,-9.0,0.0,-0.209,-0.13
-0.649,-9.497,-8.741,0.0,-0.429,0.0
-0.564,-9.522,-8.374,0.0,-0.572,0.0
0.467,-9.262,-8.411,0.0,-0.948,0.215
0.379,-9.589,-7.199,0.141,-1.144,-0.126
-7.349,-14.057,2.831,0.326,0.249,-1.009
-20.72,-19.568,-0.813,0.806,3.135,4.357
-8.048,-19.568,-5.909,1.057,2.844,4.357
-3.814,-19.568,-7.391,1.151,-0.528,4.357
9.353,-19.568,-12.029,4.339,0.192,4.357
18.505,-19.568,-13.406,4.27,-1.666,4.357
18.505,-8.501,-11.93,-1.736,-2.788,-4.373
3.962,-16.869,-14.906,4.292,0.241,-4.373
-9.386,-19.568,-31.039,4.124,-2.893,-4.373
-11.2,-19.568,-29.281,-4.289,-2.355,-4.373
-19.132,-19.568,-21.765,-4.289,-2.82,-2.503
-18.327,-19.568,3.631,-4.289,-1.078,0.563
10.967,-19.568,8.186,0.817,4.376,2.246
-2.095,-15.207,-1.166,4.441,-2.859,-4.081
-6.335,-13.568,-3.226,3.806,-0.842,-4.373
-7.339,-15.296,-1.155,3.446,-3.74,-4.373
-0.606,-9.692,-8.389,0.0,-0.124,0.0
-0.704,-9.593,-8.689,0.0,-0.176,0.0
-0.58,-9.699,-8.59,0.0,-0.167,0.0
-0.562,-9.728,-8.432,0.0,-0.125,0.0
-0.7,-9.588,-8.552,0.0,-0.179,0.0
-0.449,-9.597,-8.521,0.0,-0.205,0.0
-0.507,-9.6,-8.582,0.0,-0.137,0.0
-0.851,-9.675,-8.46,0.0,0.0,0.0
-1.453,-10.049,-7.832,0.0,-0.285,0.114
-7.257,-13.232,-0.734,-0.14,-1.391,0.752
-11.375,-19.568,-1.079,1.654,4.376,3.044
-12.979,-19.568,-8.696,0.461,3.45,4.357
-6.451,-19.568,-11.727,-2.087,2.85,4.357
-3.242,-19.568,-8.69,-2.599,-1.727,4.357
18.505,-19.568,-20.332,4.441,-4.354,4.357
13.214,-10.802,-25.557,3.709,1.349,-4.373
0.761,-19.568,-19.86,4.441,0.754,-4.373
-1.488,-19.568,-30.054,1.278,-4.076,-4.373
-13.816,-19.568,-23.163,-4.289,-4.354,-4.373
-5.075,-19.568,-22.992,-4.289,-3.954,-4.046
-20.72,-19.568,-0.222,-4.289,-2.99,0.0
4.047,-19.568,8.186,0.0,0.301,-0.615
-0.978,-18.869,4.215,4.441,-2.215,-4.373
-9.045,-19.568,0.955,4.441,-3.982,-4.373
-10.17,-19.568,5.094,1.556,-4.354,-4.373
-0.999,-10.251,-9.348,-0.158,0.282,0.0
-1.713,-9.329,-9.924,0.122,0.43,0.226
-0.825,-10.079,-9.705,0.0,0.197,0.433
-0.289,-9.667,-9.354,0.0,0.0,0.238
0.13,-9.597,-8.27,0.0,-0.249,0.206
-0.208,-9.583,-9.152,0.132,0.0,0.0
-0.985,-9.68,-9.178,0.0,0.0,-0.135
-1.816,-9.852,-9.431,-0.209,-0.198,-0.333
-6.592,-13.24,-5.564,-1.721,-0.89,-0.509
-12.343,-19.568,-3.667,0.824,-0.362,2.516
-8.52,-19.568,-14.972,2.414,0.323,4.357
-4.089,-19.568,-14.328,2.035,1.117,4.357
-2.454,-19.568,-17.758,1.39,0.0,4.357
18.505,-19.568,-20.125,4.441,-4.354,4.357
14.218,-14.678,-20.627,4.441,1.926,-4.373
4.189,-17.625,-25.546,4.441,-3.26,-4.373
3.146,-19.568,-19.739,-0.487,-4.354,-4.373
-16.801,-19.568,-21.747,-2.393,-3.51,-4.373
-1.566,-19.568,-26.438,-4.289,-4.017,-4.156
-18.563,-19.568,-0.611,-4.289,-3.055,-3.097
6.302,-19.568,8.186,-4.289,-4.246,1.556
1.049,-16.986,8.186,4.441,-1.983,-1.962
-3.135,-19.163,-4.352,4.441,-4.354,-4.373
-0.857,-19.568,1.101,1.066,-4.354,-4.373
-3.737,-19.568,6.597,0.0,-1.539,-4.373
-0.677,-9.582,-8.918,0.0,-0.527,0.0
-0.84,-9.819,-9.002,0.0,-0.461,-0.167
-1.23,-9.522,-9.1,0.0,0.306,-0.104
-1.471,-9.557,-8.511,0.0,0.0,0.0
-1.537,-9.494,-8.817,0.0,0.0,-0.102
-1.758,-9.674,-9.076,0.0,-0.152,-0.153
-1.871,-9.65,-9.102,0.0,-0.396,0.0
-2.976,-10.329,-9.486,-0.338,0.0,-0.321
-9.68,-14.871,-8.29,-1.395,1.723,0.369
-16.541,-19.568,-12.442,-1.319,-0.242,4.357
-8.518,-19.568,-14.471,-1.286,-0.258,4.357
-5.942,-19.568,-14.833,-0.958,-0.856,4.357
-1.028,-19.568,-18.652,-2.721,-0.255,4.357
18.505,-19.568,-14.836,2.838,-4.354,4.357
11.523,-6.28,-16.722,4.441,2.921,-4.373
6.903,-15.033,-19.533,4.441,-0.837,-4.373
0.656,-19.568,-27.45,4.441,-4.354,-4.373
-9.553,-19.568,-24.01,-4.289,-4.354,-4.373
-7.488,-19.568,-23.031,-4.289,-4.354,-4.311
-20.72,-19.568,5.829,-4.289,-3.123,-1.762
6.169,-19.568,8.186,-4.289,0.591,1.28
3.988,-19.568,8.186,4.441,-2.742,-4.373
-5.204,-19.568,0.0,4.441,-3.124,-4.373
-8.067,-19.568,-0.521,3.403,-2.756,-4.373
-7.156,-19.568,-2.087,1.91,-0.651,-4.373
0.304,-9.571,-9.304,0.108,-0.472,0.0
0.174,-9.631,-8.974,0.0,0.0,0.0
-0.293,-9.72,-8.723,0.0,0.165,0.0
-0.702,-9.645,-8.521,0.0,-0.164,0.0
0.18,-9.546,-8.753,0.153,-0.608,0.147
0.437,-9.516,-9.0,0.0,-0.385,0.0
-0.499,-9.751,-8.419,0.0,-0.272,0.0
-0.805,-9.752,-8.403,0.129,-0.115,0.0
-3.118,-10.516,-4.967,0.0,-1.789,0.0
-2.87,-18.322,3.396,1.622,-3.304,-0.173
-4.812,-19.568,-0.86,3.83,4.272,3.499
-7.712,-19.568,-6.844,2.764,2.303,4.357
-1.708,-19.568,-12.528,4.441,1.68,4.357
11.701,-19.568,-1.799,1.731,2.039,4.357
18.505,-17.031,-28.246,4.441,-4.354,2.453
7.681,-15.779,-21.19,4.3,2.878,-4.373
2.827,-19.568,-26.604,4.441,-2.182,-4.373
-0.541,-19.568,-29.213,-4.138,-4.354,-4.373
-11.636,-19.568,-27.29,-4.289,-4.354,-1.821
-15.659,-19.568,3.305,-4.289,-0.272,-2.402
12.706,-19.568,8.186,-4.289,-3.903,0.55
0.536,-19.568,8.186,4.441,-4.011,-2.509
-5.746,-19.568,-2.058,4.441,-2.587,-4.373
-7.18,-19.568,-0.341,2.863,-4.354,-4.373
5.007,-19.568,1.012,-1.033,-4.354,-4.373
-0.285,-9.581,-8.325,0.0,0.0,0.0
-0.522,-9.712,-8.559,0.0,-0.221,0.0
-0.245,-9.674,-8.904,0.0,-0.224,0.0
-0.114,-9.704,-8.758,0.0,-0.169,0.0
-0.127,-9.692,-8.574,0.0,0.0,0.0
-0.341,-9.655,-8.549,0.0,0.0,0.0
-0.26,-9.664,-8.666,0.0,-0.183,0.0
-1.07,-10.032,-8.098,0.0,-0.301,0.0
-2.605,-13.836,-5.289,-1.01,-1.717,-0.558
-3.487,-19.568,-5.026,-0.621,-0.792,1.502
-4.786,-19.568,-12.303,-0.102,0.559,4.357
-8.543,-18.966,-16.87,0.0,1.647,4.357
-0.985,-19.568,-24.44,1.231,-2.738,4.357
15.269,-19.568,-1.292,-3.675,-4.354,4.357
18.505,-10.519,-12.975,4.441,-2.448,2.105
13.386,-16.521,-22.102,4.441,0.902,-4.215
7.625,-19.568,-30.325,4.441,-3.345,-4.373
-6.329,-19.568,-31.039,-2.664,-4.115,-4.373
-14.414,-19.568,-28.467,-4.289,-4.354,-4.373
-20.72,-19.568,5.01,-4.289,-2.47,-3.13
-0.1,-19.568,8.186,-4.289,-1.764,-0.661
0.753,-17.493,8.185,4.441,-2.726,-4.123
-5.619,-19.204,1.912,3.896,-4.354,-4.373
-1.864,-19.568,8.186,0.0,-3.942,-4.373
-9.882,-19.568,3.309,2.171,1.155,-4.373
1.288,-10.218,-8.997,0.0,-0.939,0.399
-0.181,-9.213,-9.61,0.0,-0.255,0.0
-0.475,-9.878,-8.562,0.0,-0.13,0.0
-0.407,-9.696,-8.93,0.0,0.0,0.0
-0.796,-9.6,-8.552,0.0,0.0,0.0
-0.822,-9.627,-8.826,0.0,-0.206,0.0
-0.372,-9.706,-8.784,0.0,-0.247,0.0
-0.538,-9.546,-8.762,0.0,0.0,0.0
-3.232,-10.83,-5.152,0.471,-0.142,0.0
-7.283,-16.687,-3.93,0.675,1.919,1.691
-18.937,-19.568,-10.466,-3.09,4.325,4.357
-11.631,-19.568,-15.835,-4.289,2.971,4.357
0.589,-19.568,-19.777,-4.289,1.005,4.357
8.001,-19.568,-4.859,-4.289,-4.354,4.357
18.505,-6.536,8.186,4.154,-3.054,1.979
12.89,-8.271,-11.247,4.441,1.748,-1.155
1.77,-19.568,-31.039,4.441,-4.354,-4.373
-7.583,-19.568,-29.258,-3.149,-4.081,-4.373
-10.083,-19.568,-23.499,-4.289,-4.354,-3.547
-16.012,-19.568,-0.808,-4.289,-1.834,-2.573
-6.033,-19.568,8.186,-4.289,-3.675,3.074
-4.465,-10.784,8.186,2.533,-2.692,-1.534
-4.185,-17.055,1.134,4.441,-3.745,-4.373
-3.973,-19.568,-0.158,2.837,-4.354,-4.373
-1.773,-19.568,4.557,0.294,-3.336,-4.373
-0.488,-9.836,-8.513,0.0,-0.91,0.294
0.0,-9.516,-8.76,0.182,-0.582,0.187
-0.221,-9.63,-8.966,0.22,-0.33,0.0
-0.47,-9.679,-9.132,0.0,-0.386,0.0
-0.744,-9.262,-8.847,0.0,-0.442,0.0
-0.389,-9.205,-9.189,0.0,-0.257,0.0
-0.716,-10.295,-8.669,-0.106,0.111,0.0
-1.222,-9.791,-8.869,-0.119,-0.163,0.0
-2.177,-10.797,-8.619,-0.479,-0.685,0.0
-9.087,-15.855,-7.143,-1.571,0.0,1.277
-12.647,-19.568,-10.025,-0.553,1.603,4.357
-10.237,-19.568,-16.707,-1.408,2.529,4.357
-4.369,-18.074,-20.656,-4.289,3.359,4.357
0.813,-19.568,-17.9,-4.289,0.0,4.357
18.505,-11.813,8.186,-2.705,-4.354,2.683
17.469,0.534,-5.011,4.441,4.376,0.935
9.039,-16.772,-21.122,4.441,-3.622,-0.669
-2.266,-19.568,-31.039,2.611,-4.354,-4.373
-16.594,-19.568,-24.939,-4.289,-4.354,-4.273
-15.099,-19.568,-12.632,-4.289,-1.539,-2.964
-13.364,-19.568,8.186,-4.289,-4.354,4.357
11.572,-6.302,8.186,1.438,-1.796,-1.004
3.192,-10.765,-0.371,1.896,-4.353,-4.373
1.439,-19.568,5.47,-1.633,-4.354,-4.373
4.873,-19.568,4.602,-4.174,-2.945,-4.373
-0.25,-9.696,-8.977,0.15,-0.77,0.0
0.176,-9.673,-9.187,0.132,-0.633,0.0
0.291,-9.595,-9.056,0.0,-0.216,0.1
0.0,-9.556,-8.993,0.0,0.0,0.0
-0.303,-9.66,-8.684,0.0,-0.131,0.122
0.241,-9.697,-9.018,0.0,-0.314,0.128
0.538,-9.629,-9.057,0.0,-0.156,0.0
0.478,-9.866,-8.224,0.0,-0.692,-0.352
-0.644,-12.045,-0.854,0.498,-2.451,-0.353
-9.514,-19.568,-0.359,1.044,4.376,2.0
-12.555,-19.568,-6.077,1.343,3.003,4.357
-11.594,-19.568,-9.906,1.789,1.104,4.357
1.482,-19.568,-13.238,3.011,-0.376,4.357
18.505,-19.568,-22.277,4.441,-4.354,4.357
13.92,-13.499,-16.698,1.215,0.582,-4.373
0.403,-19.568,-24.852,4.441,1.303,-4.373
3.4,-19.568,-31.039,-2.722,-4.34,-4.373
-20.038,-19.568,-27.489,-4.289,-4.354,-4.373
-18.44,-19.568,-1.627,-4.289,-3.443,-1.83
2.494,-19.568,8.186,-4.289,-0.421,0.843
2.348,-14.163,6.287,4.119,-4.354,-3.113
-2.935,-17.631,1.65,2.939,-3.684,-4.373
